dateTime, close
2013-12-20,86.5
2013-12-23,87.41
2013-12-24,87.45
2013-12-26,87.74
2013-12-27,87.52
2013-12-30,87.39
2013-12-31,87.96
2014-01-02,87.27
2014-01-03,86.64
2014-01-06,86.32
2014-01-07,87.12
2014-01-08,87.31
2014-01-09,87.02
2014-01-10,87.3
2014-01-13,86.01
2014-01-14,87.65
2014-01-15,88.37
2014-01-16,88.38
2014-01-17,87.88
2014-01-21,88.55
2014-01-22,88.78
2014-01-23,88.48
2014-01-24,86.74
2014-01-27,85.9
2014-01-28,85.85
2014-01-29,84.93
2014-01-30,86.5
2014-01-31,86.27
2014-02-03,84.29
2014-02-04,84.91
2014-02-05,84.69
2014-02-06,85.77
2014-02-07,87.3
2014-02-10,87.8
2014-02-11,88.8
2014-02-12,88.97
2014-02-13,89.63
2014-02-14,89.81
2014-02-18,90.25
2014-02-19,89.63
2014-02-20,90.05
2014-02-21,89.93
2014-02-24,90.41
2014-02-25,90.31
2014-02-26,90.23
2014-02-27,90.44
2014-02-28,90.34
2014-03-03,89.67
2014-03-04,90.81
2014-03-05,91.06
2014-03-06,90.98
2014-03-07,90.53
2014-03-10,90.61
2014-03-11,90.22
2014-03-12,90.56
2014-03-13,89.28
2014-03-14,88.67
2014-03-17,89.45
2014-03-18,90.53
2014-03-19,90.04
2014-03-20,90.29
2014-03-21,89
2014-03-24,88.22
2014-03-25,88.51
2014-03-26,87.37
2014-03-27,86.88
2014-03-28,87.05
2014-03-31,87.67
2014-04-01,89.21
2014-04-02,89.44
2014-04-03,88.73
2014-04-04,86.37
2014-04-07,85.55
2014-04-08,86.34
2014-04-09,87.82
2014-04-10,85.1
2014-04-11,84.11
2014-04-14,84.77
2014-04-15,85.05
2014-04-16,86.18
2014-04-17,86.2
2014-04-21,86.84
2014-04-22,87.53
2014-04-23,86.76
2014-04-24,87.59
2014-04-25,86.19
2014-04-28,86.47
2014-04-29,87.16
2014-04-30,87.39
2014-05-01,87.65
2014-05-02,87.49
2014-05-05,87.95
2014-05-06,86.81
2014-05-07,86.56
2014-05-08,86.48
2014-05-09,86.8
2014-05-12,88.23
2014-05-13,88.29
2014-05-14,87.83
2014-05-15,87.14
2014-05-16,87.71
2014-05-19,88.32
2014-05-20,88
2014-05-21,88.84
2014-05-22,89.23
2014-05-23,89.88
2014-05-27,91
2014-05-28,90.72
2014-05-29,91.3
2014-05-30,91.31
2014-06-02,91.22
2014-06-03,91.18
2014-06-04,91.52
2014-06-05,92.29
2014-06-06,92.82
2014-06-09,92.75
2014-06-10,92.91
2014-06-11,92.89
2014-06-12,92.05
2014-06-13,92.32
2014-06-16,92.4
2014-06-17,92.45
2014-06-18,92.97
2014-06-19,92.91
2014-06-20,92.77
2014-06-23,92.79
2014-06-24,92.7
2014-06-25,93.29
2014-06-26,93.34
2014-06-27,93.75
2014-06-30,93.91
2014-07-01,94.94
2014-07-02,95.1
2014-07-03,95.7
2014-07-07,95.41
2014-07-08,94.26
2014-07-09,94.96
2014-07-10,94.66
2014-07-11,95.27
2014-07-14,95.84
2014-07-15,95.51
2014-07-16,95.89
2014-07-17,94.62
2014-07-18,96.12
2014-07-21,96
2014-07-22,96.61
2014-07-23,97.23
2014-07-24,97.12
2014-07-25,96.74
2014-07-28,96.77
2014-07-29,96.6
2014-07-30,96.98
2014-07-31,95.02
2014-08-01,94.67
2014-08-04,95.32
2014-08-05,94.59
2014-08-06,94.52
2014-08-07,94.22
2014-08-08,94.9
2014-08-11,95.46
2014-08-12,95.42
2014-08-13,96.43
2014-08-14,96.93
2014-08-15,97.4
2014-08-18,98.15
2014-08-19,98.7
2014-08-20,98.7
2014-08-21,98.9
2014-08-22,99.05
2014-08-25,99.4
2014-08-26,99.5
2014-08-27,99.52
2014-08-28,99.41
2014-08-29,99.78
2014-09-02,100.07
2014-09-03,99.48
2014-09-04,99.39
2014-09-05,99.89
2014-09-08,100.08
2014-09-09,99.25
2014-09-10,100.07
2014-09-11,99.99
2014-09-12,99.48
2014-09-15,98.52
2014-09-16,99.38
2014-09-17,99.53
2014-09-18,100.28
2014-09-19,99.98
2014-09-22,99.05
2014-09-23,98.78
2014-09-24,99.84
2014-09-25,97.74
2014-09-26,98.78
2014-09-29,98.65
2014-09-30,98.79
2014-10-01,97.21
2014-10-02,97.21
2014-10-03,98.17
2014-10-06,97.96
2014-10-07,96.57
2014-10-08,98.45
2014-10-09,96.86
2014-10-10,94.44
2014-10-13,92.96
2014-10-14,92.97
2014-10-15,92.37
2014-10-16,91.79
2014-10-17,93
2014-10-20,94.39
2014-10-21,96.87
2014-10-22,96.37
2014-10-23,97.82
2014-10-24,98.62
2014-10-27,98.69
2014-10-28,100.18
2014-10-29,99.81
2014-10-30,100.02
2014-10-31,101.4
2014-11-03,101.7
2014-11-04,101.36
2014-11-05,101.37
2014-11-06,101.69
2014-11-07,101.6
2014-11-10,101.96
2014-11-11,102.28
2014-11-12,102.46
2014-11-13,102.9
2014-11-14,103.22
2014-11-17,102.91
2014-11-18,103.68
2014-11-19,103.21
2014-11-20,103.67
2014-11-21,103.87
2014-11-24,104.68
2014-11-25,104.84
2014-11-26,105.52
2014-11-28,106.01
2014-12-01,104.81
2014-12-02,105.23
2014-12-03,105.42
2014-12-04,105.37
2014-12-05,105.38
2014-12-08,104.63
2014-12-09,104.96
2014-12-10,103.31
2014-12-11,103.8
2014-12-12,102.67
2014-12-15,101.61
2014-12-16,99.98
2014-12-17,101.8
2014-12-18,104.25
2014-12-19,104.32
2014-12-22,104.58
2014-12-23,104.21
2014-12-24,104.3
2014-12-26,105.04
2014-12-29,105.02
2014-12-30,104.32
2014-12-31,103.25
2015-01-02,102.94
2015-01-05,101.43
2015-01-06,100.07
2015-01-07,101.36
2015-01-08,103.3
2015-01-09,102.62
2015-01-12,101.55
2015-01-13,101.52
2015-01-14,100.96
2015-01-15,99.65
2015-01-16,100.82
2015-01-20,101.62
2015-01-21,102.14
2015-01-22,104.03
2015-01-23,104.26
2015-01-26,104.14
2015-01-27,101.44
2015-01-28,100.92
2015-01-29,101.89
2015-01-30,101.1
2015-02-02,101.98
2015-02-03,102.96
2015-02-04,102.87
2015-02-05,103.76
2015-02-06,103.13
2015-02-09,102.8
2015-02-10,104.4
2015-02-11,104.78
2015-02-12,106
2015-02-13,106.91
2015-02-17,107.01
2015-02-18,107.16
2015-02-19,107.69
2015-02-20,108.41
2015-02-23,108.52
2015-02-24,108.6
2015-02-25,108.33
2015-02-26,108.88
2015-02-27,108.4
2015-03-02,109.38
2015-03-03,108.87
2015-03-04,108.45
2015-03-05,108.64
2015-03-06,107.41
2015-03-09,107.72
2015-03-10,105.72
2015-03-11,105.11
2015-03-12,105.8
2015-03-13,105.34
2015-03-16,106.7
2015-03-17,106.87
2015-03-18,107.92
2015-03-19,108.08
2015-03-20,108.53
2015-03-23,108.32
2015-03-24,107.93
2015-03-25,105.46
2015-03-26,105.1
2015-03-27,105.52
2015-03-30,106.73
2015-03-31,105.6
2015-04-01,105.05
2015-04-02,105.12
2015-04-06,105.98
2015-04-07,105.8
2015-04-08,106.64
2015-04-09,107.31
2015-04-10,107.75
2015-04-13,107.48
2015-04-14,107.17
2015-04-15,107.84
2015-04-16,107.69
2015-04-17,106.01
2015-04-20,107.6
2015-04-21,108.06
2015-04-22,108.65
2015-04-23,109.06
2015-04-24,110.54
2015-04-27,110.26
2015-04-28,110.04
2015-04-29,109.35
2015-04-30,107.63
2015-05-01,109.05
2015-05-04,109.23
2015-05-05,107.45
2015-05-06,106.71
2015-05-07,107.35
2015-05-08,108.69
2015-05-11,108.27
2015-05-12,107.78
2015-05-13,108
2015-05-14,109.58
2015-05-15,109.58
2015-05-18,110.06
2015-05-19,109.94
2015-05-20,110.01
2015-05-21,110.58
2015-05-22,110.47
2015-05-26,109.2
2015-05-27,110.96
2015-05-28,110.71
2015-05-29,110.05
2015-06-01,110.42
2015-06-02,110.07
2015-06-03,110.4
2015-06-04,109.56
2015-06-05,109.3
2015-06-08,108.19
2015-06-09,108.01
2015-06-10,109.49
2015-06-11,109.65
2015-06-12,108.75
2015-06-15,108.21
2015-06-16,108.8
2015-06-17,109.1
2015-06-18,110.69
2015-06-19,109.89
2015-06-22,110.7
2015-06-23,110.79
2015-06-24,110.22
2015-06-25,110
2015-06-26,109.27
2015-06-29,106.69
2015-06-30,107.07
2015-07-01,107.92
2015-07-02,107.95
2015-07-06,107.7
2015-07-07,107.97
2015-07-08,106.09
2015-07-09,106.03
2015-07-10,107.65
2015-07-13,109.54
2015-07-14,110.26
2015-07-15,110.38
2015-07-16,111.94
2015-07-17,113.59
2015-07-20,113.98
2015-07-21,113.91
2015-07-22,112.62
2015-07-23,112.2
2015-07-24,111.1
2015-07-27,110.18
2015-07-28,111.13
2015-07-29,111.55
2015-07-30,112.08
2015-07-31,111.95
2015-08-03,111.6
2015-08-04,111.39
2015-08-05,112.25
2015-08-06,110.45
2015-08-07,110.31
2015-08-10,111.57
2015-08-11,110.14
2015-08-12,110.52
2015-08-13,110.34
2015-08-14,110.51
2015-08-17,111.43
2015-08-18,110.86
2015-08-19,110.13
2015-08-20,107.08
2015-08-21,102.4
2015-08-24,98.46
2015-08-25,98.09
2015-08-26,103.03
2015-08-27,105.64
2015-08-28,105.62
2015-08-31,104.31
2015-09-01,101.05
2015-09-02,103.9
2015-09-03,103.39
2015-09-04,102.16
2015-09-08,105.04
2015-09-09,103.86
2015-09-10,104.99
2015-09-11,105.57
2015-09-14,105.25
2015-09-15,106.49
2015-09-16,107.09
2015-09-17,107.13
2015-09-18,105.35
2015-09-21,105.68
2015-09-22,104.1
2015-09-23,104.18
2015-09-24,103.8
2015-09-25,102.92
2015-09-28,99.99
2015-09-29,99.47
2015-09-30,101.76
2015-10-01,102.22
2015-10-02,104.01
2015-10-05,105.5
2015-10-06,105
2015-10-07,105.63
2015-10-08,106.05
2015-10-09,106.53
2015-10-12,106.79
2015-10-13,106.1
2015-10-14,105.93
2015-10-15,107.67
2015-10-16,108.12
2015-10-19,108.74
2015-10-20,108.18
2015-10-21,107.52
2015-10-22,109.71
2015-10-23,112.78
2015-10-26,112.85
2015-10-27,113.08
2015-10-28,114.02
2015-10-29,113.84
2015-10-30,113.33
2015-11-02,114.61
2015-11-03,115.01
2015-11-04,115.02
2015-11-05,114.71
2015-11-06,114.79
2015-11-09,113.57
2015-11-10,113.28
2015-11-11,113.14
2015-11-12,112.04
2015-11-13,109.84
2015-11-16,111.42
2015-11-17,111.49
2015-11-18,113.63
2015-11-19,113.71
2015-11-20,114.48
2015-11-23,114.15
2015-11-24,114.05
2015-11-25,114.15
2015-11-27,114.31
2015-11-30,114.02
2015-12-01,115.16
2015-12-02,114.45
2015-12-03,112.51
2015-12-04,115.14
2015-12-07,114.62
2015-12-08,114.63
2015-12-09,112.89
2015-12-10,113.4
2015-12-11,110.79
2015-12-14,111.63
2015-12-15,112.31
2015-12-16,113.98
2015-12-17,112.32
2015-12-18,109.83
2015-12-21,111.05
2015-12-22,111.78
2015-12-23,112.61
2015-12-24,112.59
2015-12-28,112.53
2015-12-29,114.3
2015-12-30,113.27
2015-12-31,111.86
2016-01-04,109.5
2016-01-05,109.31
2016-01-06,108.26
2016-01-07,104.87
2016-01-08,104.01
2016-01-11,104.33
2016-01-12,105.54
2016-01-13,101.9
2016-01-14,104.07
2016-01-15,100.84
2016-01-19,101.06
2016-01-20,100.75
2016-01-21,100.85
2016-01-22,103.77
2016-01-25,102.23
2016-01-26,103.15
2016-01-27,100.58
2016-01-28,102
2016-01-29,104.13
2016-02-01,104.41
2016-02-02,102.15
2016-02-03,101.66
2016-02-04,101.65
2016-02-05,98.12
2016-02-08,96.62
2016-02-09,96.32
2016-02-10,96.69
2016-02-11,96.55
2016-02-12,98.02
2016-02-16,100.23
2016-02-17,102.5
2016-02-18,101.33
2016-02-19,101.63
2016-02-22,103.28
2016-02-23,101.58
2016-02-24,102.55
2016-02-25,103.56
2016-02-26,103.43
2016-02-29,102.5
2016-03-01,105.79
2016-03-02,105.83
2016-03-03,105.63
2016-03-04,105.67
2016-03-07,105.02
2016-03-08,104.15
2016-03-09,104.82
2016-03-10,104.66
2016-03-11,106.49
2016-03-14,106.67
2016-03-15,106.63
2016-03-16,107.58
2016-03-17,107.52
2016-03-18,107.37
2016-03-21,107.79
2016-03-22,108.12
2016-03-23,107.23
2016-03-24,107.26
2016-03-28,107.11
2016-03-29,108.83
2016-03-30,109.36
2016-03-31,109.2
2016-04-01,110.36
2016-04-04,109.94
2016-04-05,108.88
2016-04-06,110.67
2016-04-07,109.08
2016-04-08,109
2016-04-11,108.6
2016-04-12,109.51
2016-04-13,110.91
2016-04-14,110.92
2016-04-15,110.64
2016-04-18,111.23
2016-04-19,110.55
2016-04-20,110.64
2016-04-21,110.65
2016-04-22,108.98
2016-04-25,108.98
2016-04-26,108.45
2016-04-27,107.58
2016-04-28,106.28
2016-04-29,105.72
2016-05-02,106.72
2016-05-03,105.73
2016-05-04,105.05
2016-05-05,105.02
2016-05-06,105.58
2016-05-09,105.88
2016-05-10,107.33
2016-05-11,106.36
2016-05-12,105.89
2016-05-13,105.5
2016-05-16,106.82
2016-05-17,105.48
2016-05-18,105.86
2016-05-19,105.31
2016-05-20,106.47
2016-05-23,106.33
2016-05-24,108.46
2016-05-25,109.24
2016-05-26,109.56
2016-05-27,110.13
2016-05-31,110.34
2016-06-01,110.35
2016-06-02,110.58
2016-06-03,110.06
2016-06-06,110.46
2016-06-07,110.18
2016-06-08,110.37
2016-06-09,110.19
2016-06-10,108.94
2016-06-13,108.03
2016-06-14,108.03
2016-06-15,107.72
2016-06-16,108.04
2016-06-17,106.49
2016-06-20,107.16
2016-06-21,107.5
2016-06-22,107.24
2016-06-23,108.77
2016-06-24,104.29
2016-06-27,102.22
2016-06-28,104.46
2016-06-29,106.31
2016-06-30,107.54
2016-07-01,108.08
2016-07-05,107.42
2016-07-06,108.3
2016-07-07,108.62
2016-07-08,110.3
2016-07-11,110.93
2016-07-12,111.49
2016-07-13,111.22
2016-07-14,111.98
2016-07-15,111.8
2016-07-18,112.54
2016-07-19,112.13
2016-07-20,113.44
2016-07-21,113.18
2016-07-22,113.65
2016-07-25,113.66
2016-07-26,113.79
2016-07-27,114.58
2016-07-28,114.98
2016-07-29,115.23
2016-08-01,115.84
2016-08-02,114.96
2016-08-03,115.34
2016-08-04,115.67
2016-08-05,116.78
2016-08-08,116.65
2016-08-09,116.92
2016-08-10,116.62
2016-08-11,117.12
2016-08-12,117.2
2016-08-15,117.7
2016-08-16,117.05
2016-08-17,117.26
2016-08-18,117.29
2016-08-19,117.26
2016-08-22,117.35
2016-08-23,117.56
2016-08-24,116.8
2016-08-25,116.61
2016-08-26,116.78
2016-08-29,116.94
2016-08-30,116.56
2016-08-31,116.44
2016-09-01,116.74
2016-09-02,117.12
2016-09-06,117.85
2016-09-07,117.92
2016-09-08,117.23
2016-09-09,114.28
2016-09-12,116.33
2016-09-13,115.29
2016-09-14,115.84
2016-09-15,117.64
2016-09-16,117.29
2016-09-19,116.78
2016-09-20,117
2016-09-21,118.15
2016-09-22,119.09
2016-09-23,118.33
2016-09-26,117.34
2016-09-27,118.5
2016-09-28,118.7
2016-09-29,117.84
2016-09-30,118.72
2016-10-03,118.55
2016-10-04,118.37
2016-10-05,118.79
2016-10-06,118.73
2016-10-07,118.47
2016-10-10,119.22
2016-10-11,117.52
2016-10-12,117.42
2016-10-13,117
2016-10-14,117.14
2016-10-17,116.82
2016-10-18,117.86
2016-10-19,117.85
2016-10-20,117.71
2016-10-21,118.15
2016-10-24,119.57
2016-10-25,119.19
2016-10-26,118.38
2016-10-27,117.84
2016-10-28,117.1
2016-10-31,116.99
2016-11-01,116.11
2016-11-02,115.18
2016-11-03,114.05
2016-11-04,113.65
2016-11-07,116.35
2016-11-08,117.11
2016-11-09,117.65
2016-11-10,115.75
2016-11-11,115.8
2016-11-14,114.63
2016-11-15,116.22
2016-11-16,116.91
2016-11-17,117.76
2016-11-18,117.32
2016-11-21,118.54
2016-11-22,118.9
2016-11-23,118.42
2016-11-25,118.8
2016-11-28,118.53
2016-11-29,118.94
2016-11-30,117.5
2016-12-01,115.47
2016-12-02,115.7
2016-12-05,116.6
2016-12-06,116.88
2016-12-07,118.36
2016-12-08,118.57
2016-12-09,119.5
2016-12-12,118.96
2016-12-13,120.46
2016-12-14,120.21
2016-12-15,120.4
2016-12-16,119.6
2016-12-19,120.09
2016-12-20,120.55
2016-12-21,120.46
2016-12-22,120.12
2016-12-23,120.2
2016-12-27,120.82
2016-12-28,119.88
2016-12-29,119.71
2016-12-30,118.48
2017-01-03,119.54
2017-01-04,120.19
2017-01-05,120.87
2017-01-06,121.93
2017-01-09,122.33
2017-01-10,122.6
2017-01-11,122.93
2017-01-12,122.74
2017-01-13,123.16
2017-01-17,122.79
2017-01-18,123.04
2017-01-19,122.98
2017-01-20,123.25
2017-01-23,123.35
2017-01-24,124.18
2017-01-25,125.43
2017-01-26,125.56
2017-01-27,125.8
2017-01-30,124.82
2017-01-31,124.57
2017-02-01,125.43
2017-02-02,125.32
2017-02-03,125.68
2017-02-06,125.83
2017-02-07,126.29
2017-02-08,126.5
2017-02-09,126.96
2017-02-10,127.38
2017-02-13,128.1
2017-02-14,128.53
2017-02-15,129.29
2017-02-16,129.25
2017-02-17,129.81
2017-02-21,130.45
2017-02-22,130.5
2017-02-23,130.01
2017-02-24,130.26
2017-02-27,130.42
2017-02-28,130.02
2017-03-01,131.44
2017-03-02,130.78
2017-03-03,131.02
2017-03-06,130.73
2017-03-07,130.51
2017-03-08,130.74
2017-03-09,130.84
2017-03-10,131.39
2017-03-13,131.61
2017-03-14,131.29
2017-03-15,132.1
2017-03-16,132.01
2017-03-17,131.69
2017-03-20,131.81
2017-03-21,129.81
2017-03-22,130.69
2017-03-23,130.36
2017-03-24,130.63
2017-03-27,130.84
2017-03-28,131.64
2017-03-29,132.25
2017-03-30,132.47
2017-03-31,132.38
2017-04-03,132.3
2017-04-04,132.51
2017-04-05,131.97
2017-04-06,132.04
2017-04-07,131.97
2017-04-10,132.02
2017-04-11,131.45
2017-04-12,130.92
2017-04-13,130.4
2017-04-17,131.48
2017-04-18,131.28
2017-04-19,131.49
2017-04-20,132.59
2017-04-21,132.56
2017-04-24,134.16
2017-04-25,135.13
2017-04-26,134.94
2017-04-27,135.75
2017-04-28,135.99
2017-05-01,137.2
2017-05-02,137.43
2017-05-03,136.99
2017-05-04,137.04
2017-05-05,137.54
2017-05-08,137.84
2017-05-09,138.32
2017-05-10,138.4
2017-05-11,138.29
2017-05-12,138.6
2017-05-15,139.04
2017-05-16,139.62
2017-05-17,136.07
2017-05-18,137.26
2017-05-19,137.84
2017-05-22,139
2017-05-23,139.14
2017-05-24,139.78
2017-05-25,140.97
2017-05-26,141.22
2017-05-30,141.34
2017-05-31,141.29
2017-06-01,141.84
2017-06-02,143.46
2017-06-05,143.43
2017-06-06,142.86
2017-06-07,143.42
2017-06-08,143.57
2017-06-09,139.98
2017-06-12,139.23
2017-06-13,140.36
2017-06-14,139.75
2017-06-15,139.13
2017-06-16,138.15
2017-06-19,140.46
2017-06-20,139.36
2017-06-21,140.74
2017-06-22,140.7
2017-06-23,141.24
2017-06-26,140.58
2017-06-27,138.03
2017-06-28,140.02
2017-06-29,137.59
2017-06-30,137.64
2017-07-03,136.19
2017-07-05,137.53
2017-07-06,136.29
2017-07-07,137.76
2017-07-10,138.66
2017-07-11,139.05
2017-07-12,140.7
2017-07-13,141.01
2017-07-14,142.12
2017-07-17,142.19
2017-07-18,143.14
2017-07-19,143.98
2017-07-20,144.17
2017-07-21,144.11
2017-07-24,144.77
2017-07-25,144.4
2017-07-26,144.87
2017-07-27,143.96
2017-07-28,143.84
2017-07-31,143.23
2017-08-01,143.56
2017-08-02,143.95
2017-08-03,143.39
2017-08-04,143.65
2017-08-07,144.56
2017-08-08,144.31
2017-08-09,144.12
2017-08-10,141.03
2017-08-11,142.1
2017-08-14,143.93
2017-08-15,144.03
2017-08-16,144.28
2017-08-17,141.33
2017-08-18,141.23
2017-08-21,141.05
2017-08-22,143.2
2017-08-23,142.69
2017-08-24,142.27
2017-08-25,141.97
2017-08-28,142.41
2017-08-29,142.97
2017-08-30,144.65
2017-08-31,146.2
2017-09-01,146
2017-09-05,144.69
2017-09-06,145.13
2017-09-07,145.47
2017-09-08,144.21
2017-09-11,145.87
2017-09-12,146.22
2017-09-13,146.42
2017-09-14,145.56
2017-09-15,146.06
2017-09-18,145.55
2017-09-19,145.8
2017-09-20,145.35
2017-09-21,144.46
2017-09-22,144.32
2017-09-25,142.8
2017-09-26,143.17
2017-09-27,144.46
2017-09-28,144.41
2017-09-29,145.45
2017-10-02,145.58
2017-10-03,145.89
2017-10-04,146.03
2017-10-05,147.46
2017-10-06,147.66
2017-10-09,147.49
2017-10-10,147.6
2017-10-11,148.04
2017-10-12,147.77
2017-10-13,148.34
2017-10-16,148.85
2017-10-17,149.04
2017-10-18,148.86
2017-10-19,148.31
2017-10-20,148.71
2017-10-23,147.74
2017-10-24,147.99
2017-10-25,147.43
2017-10-26,146.96
2017-10-27,151.24
2017-10-30,151.58
2017-10-31,152.15
2017-11-01,152.1
2017-11-02,151.81
2017-11-03,153.27
2017-11-06,153.79
2017-11-07,153.88
2017-11-08,154.5
2017-11-09,153.69
2017-11-10,153.68
2017-11-13,153.87
2017-11-14,153.31
2017-11-15,152.59
2017-11-16,154.54
2017-11-17,153.95
2017-11-20,153.83
2017-11-21,155.5
2017-11-22,155.69
2017-11-24,156.26
2017-11-27,156.19
2017-11-28,156.59
2017-11-29,153.86
2017-11-30,155.15
2017-12-01,154.49
2017-12-04,152.71
2017-12-05,152.81
2017-12-06,153.5
2017-12-07,154.02
2017-12-08,154.7
2017-12-11,155.9
2017-12-12,155.69
2017-12-13,155.99
2017-12-14,155.88
2017-12-15,157.65
2017-12-18,158.64
2017-12-19,157.7
2017-12-20,157.53
2017-12-21,157.55
2017-12-22,157.37
2017-12-26,156.52
2017-12-27,156.54
2017-12-28,156.73
2017-12-29,155.76
2018-01-02,158.49
2018-01-03,160.03
2018-01-04,160.31
2018-01-05,161.92
2018-01-08,162.55
2018-01-09,162.56
2018-01-10,162.18
2018-01-11,163.29
2018-01-12,164.49
2018-01-16,164.02
2018-01-17,165.79
2018-01-18,165.82
2018-01-19,166.34
2018-01-22,168.12
2018-01-23,169.51
