dateTime, mid, bid, ask, logdiffmid, logdiffbid, logdiffask, low, high
2011-11-24 12:00:00, 1.3339599999999998, 1.33391, 1.33401, 0.0011399999999999189, 0.0011399999999999189, 0.0011399999999999189, 1.33233, 1.33397
2011-11-24 12:30:00, 1.3343099999999999, 1.33426, 1.33436, 3.500000000000725E-4, 3.500000000000725E-4, 3.500000000000725E-4, 1.33386, 1.33528
2011-11-24 13:00:00, 1.3339500000000002, 1.3339, 1.334, -3.599999999996939E-4, -3.5999999999991594E-4, -3.5999999999991594E-4, 1.33340, 1.33448
2011-11-24 13:30:00, 1.3338899999999998, 1.33384, 1.33394, -6.000000000039307E-5, -6.000000000017103E-5, -6.000000000017103E-5, 1.33338, 1.33402
2011-11-24 14:00:00, 1.33399, 1.33394, 1.33404, 1.0000000000021103E-4, 9.999999999998899E-5, 9.999999999998899E-5, 1.33362, 1.33410
2011-11-24 14:30:00, 1.3334700000000002, 1.33342, 1.33352, -5.199999999998539E-4, -5.199999999998539E-4, -5.199999999998539E-4, 1.33335, 1.33409
2011-11-24 15:00:00, 1.33331, 1.33326, 1.3333599999999999, -1.6000000000016001E-4, -1.6000000000016001E-4, -1.6000000000016001E-4, 1.33310, 1.33357
2011-11-24 15:30:00, 1.33414, 1.33409, 1.33419, 8.300000000001084E-4, 8.300000000001084E-4, 8.300000000001084E-4, 1.33310, 1.33489
2011-11-24 16:00:00, 1.33481, 1.33476, 1.33486, 6.699999999999484E-4, 6.699999999999484E-4, 6.699999999999484E-4, 1.33382, 1.33478
2011-11-24 16:30:00, 1.33453, 1.33448, 1.33458, -2.80000000000058E-4, -2.7999999999983594E-4, -2.7999999999983594E-4, 1.33446, 1.33476
2011-11-24 17:00:00, 1.33445, 1.3344, 1.3345, -8.000000000008001E-5, -8.000000000008001E-5, -8.000000000008001E-5, 1.33422, 1.33467
2011-11-24 17:30:00, 1.3346300000000002, 1.33458, 1.33468, 1.8000000000029104E-4, 1.80000000000069E-4, 1.80000000000069E-4, 1.33410, 1.33501
2011-11-24 18:00:00, 1.33398, 1.33393, 1.33403, -6.500000000002615E-4, -6.500000000000394E-4, -6.500000000000394E-4, 1.33393, 1.33488
2011-11-24 18:30:00, 1.33319, 1.33314, 1.33324, -7.899999999998464E-4, -7.900000000000684E-4, -7.900000000000684E-4, 1.33300, 1.33436
2011-11-24 19:00:00, 1.3329, 1.33285, 1.33295, -2.900000000001235E-4, -2.8999999999990145E-4, -2.8999999999990145E-4, 1.33222, 1.33398
2011-11-24 19:30:00, 1.33224, 1.33219, 1.33229, -6.599999999998829E-4, -6.60000000000105E-4, -6.60000000000105E-4, 1.33201, 1.33318
2011-11-24 20:00:00, 1.33162, 1.33157, 1.33167, -6.200000000000649E-4, -6.200000000000649E-4, -6.200000000000649E-4, 1.33132, 1.33232
2011-11-24 20:30:00, 1.3329499999999999, 1.3329, 1.333, 0.0013299999999998313, 0.0013300000000000534, 0.0013300000000000534, 1.33144, 1.33318
2011-11-24 21:00:00, 1.3325900000000002, 1.33254, 1.33264, -3.599999999996939E-4, -3.5999999999991594E-4, -3.5999999999991594E-4, 1.33139, 1.33301
2011-11-24 21:30:00, 1.33271, 1.33266, 1.33276, 1.1999999999989797E-4, 1.1999999999989797E-4, 1.1999999999989797E-4, 1.33229, 1.33318
2011-11-24 22:00:00, 1.33221, 1.33216, 1.33226, -5.00000000000167E-4, -4.999999999999449E-4, -4.999999999999449E-4, 1.33201, 1.33297
2011-11-24 22:30:00, 1.33155, 1.3315, 1.3316, -6.599999999998829E-4, -6.60000000000105E-4, -6.60000000000105E-4, 1.33136, 1.33227
2011-11-24 23:00:00, 1.3308300000000002, 1.33078, 1.33088, -7.199999999998319E-4, -7.199999999998319E-4, -7.199999999998319E-4, 1.33056, 1.33190
2011-11-24 23:30:00, 1.3306, 1.33055, 1.3306499999999999, -2.300000000001745E-4, -2.300000000001745E-4, -2.300000000001745E-4, 1.33022, 1.33117
2011-11-25 00:00:00, 1.3309199999999999, 1.33087, 1.33097, 3.1999999999987594E-4, 3.20000000000098E-4, 3.20000000000098E-4, 1.33024, 1.33096
2011-11-25 00:30:00, 1.3311099999999998, 1.33106, 1.33116, 1.8999999999991246E-4, 1.8999999999991246E-4, 1.8999999999991246E-4, 1.33064, 1.33129
2011-11-25 01:00:00, 1.3305799999999999, 1.33053, 1.33063, -5.299999999999194E-4, -5.299999999999194E-4, -5.299999999999194E-4, 1.33041, 1.33126
2011-11-25 01:30:00, 1.3306900000000002, 1.33064, 1.33074, 1.1000000000027654E-4, 1.100000000000545E-4, 1.100000000000545E-4, 1.32975, 1.33073
2011-11-25 02:00:00, 1.3315700000000001, 1.33152, 1.33162, 8.799999999999919E-4, 8.799999999999919E-4, 8.799999999999919E-4, 1.33037, 1.33195
2011-11-25 02:30:00, 1.33012, 1.33007, 1.33017, -0.0014500000000001734, -0.0014499999999999513, -0.0014499999999999513, 1.32971, 1.33214
2011-11-25 03:00:00, 1.3305799999999999, 1.33053, 1.33063, 4.5999999999990493E-4, 4.5999999999990493E-4, 4.5999999999990493E-4, 1.32983, 1.33114
2011-11-25 03:30:00, 1.3305099999999999, 1.33046, 1.33056, -7.00000000000145E-5, -7.00000000000145E-5, -7.00000000000145E-5, 1.32941, 1.33136
2011-11-25 04:00:00, 1.32686, 1.32681, 1.32691, -0.003649999999999931, -0.003649999999999931, -0.003649999999999931, 1.32634, 1.33062
2011-11-25 04:30:00, 1.3268, 1.32675, 1.32685, -5.999999999994898E-5, -5.999999999994898E-5, -5.999999999994898E-5, 1.32522, 1.32741
2011-11-25 05:00:00, 1.3269199999999999, 1.32687, 1.32697, 1.1999999999989797E-4, 1.1999999999989797E-4, 1.1999999999989797E-4, 1.32626, 1.32801
2011-11-25 05:30:00, 1.32587, 1.32582, 1.32592, -0.0010499999999997733, -0.0010499999999999954, -0.0010499999999999954, 1.32569, 1.32777
2011-11-25 06:00:00, 1.3237100000000002, 1.32366, 1.32376, -0.0021599999999999397, -0.0021599999999999397, -0.0021599999999999397, 1.32360, 1.32609
2011-11-25 06:30:00, 1.32266, 1.32261, 1.32271, -0.0010500000000002174, -0.0010499999999999954, -0.0010499999999999954, 1.32244, 1.32580
2011-11-25 07:00:00, 1.32397, 1.32392, 1.32402, 0.0013100000000001444, 0.0013099999999999223, 0.0013099999999999223, 1.32241, 1.32485
2011-11-25 07:30:00, 1.3252099999999998, 1.32516, 1.3252599999999999, 0.0012399999999996858, 0.0012399999999999078, 0.0012399999999999078, 1.32380, 1.32556
2011-11-25 08:00:00, 1.3228, 1.32275, 1.32285, -0.002409999999999801, -0.002409999999999801, -0.002409999999999801, 1.32275, 1.32516
2011-11-25 08:30:00, 1.3228300000000002, 1.32278, 1.32288, 3.0000000000196536E-5, 2.999999999997449E-5, 2.999999999997449E-5, 1.32243, 1.32374
2011-11-25 09:00:00, 1.3237800000000002, 1.32373, 1.32383, 9.500000000000064E-4, 9.500000000000064E-4, 9.500000000000064E-4, 1.32112, 1.32503
2011-11-25 09:30:00, 1.3249300000000002, 1.32488, 1.32498, 0.0011499999999999844, 0.0011499999999999844, 0.0011499999999999844, 1.32262, 1.32631
2011-11-25 10:00:00, 1.3262800000000001, 1.32623, 1.32633, 0.0013499999999999623, 0.0013499999999999623, 0.0013499999999999623, 1.32453, 1.32744
2011-11-25 10:30:00, 1.32774, 1.32769, 1.32779, 0.0014599999999997948, 0.0014600000000000168, 0.0014600000000000168, 1.32619, 1.32967
2011-11-25 11:00:00, 1.32686, 1.32681, 1.32691, -8.799999999999919E-4, -8.799999999999919E-4, -8.799999999999919E-4, 1.32640, 1.32854
2011-11-25 11:30:00, 1.3247300000000002, 1.32468, 1.32478, -0.002129999999999743, -0.0021299999999999653, -0.0021299999999999653, 1.32463, 1.32749
2011-11-25 12:00:00, 1.32424, 1.32419, 1.32429, -4.900000000001015E-4, -4.900000000001015E-4, -4.900000000001015E-4, 1.32413, 1.32586
2011-11-25 12:30:00, 1.32449, 1.32444, 1.32454, 2.4999999999986144E-4, 2.500000000000835E-4, 2.500000000000835E-4, 1.32255, 1.32452
2011-11-25 13:00:00, 1.32395, 1.3239, 1.324, -5.399999999999849E-4, -5.399999999999849E-4, -5.399999999999849E-4, 1.32254, 1.32483
2011-11-25 13:30:00, 1.3227699999999998, 1.32272, 1.3228199999999999, -0.001180000000000181, -0.001180000000000181, -0.001180000000000181, 1.32206, 1.32389
2011-11-25 14:00:00, 1.32253, 1.32248, 1.32258, -2.3999999999979593E-4, -2.3999999999979593E-4, -2.3999999999979593E-4, 1.32207, 1.32301
2011-11-25 14:30:00, 1.3228900000000001, 1.32284, 1.32294, 3.60000000000138E-4, 3.5999999999991594E-4, 3.5999999999991594E-4, 1.32215, 1.32284
2011-11-25 15:00:00, 1.3226300000000002, 1.32258, 1.32268, -2.5999999999992696E-4, -2.5999999999992696E-4, -2.5999999999992696E-4, 1.32252, 1.32393
2011-11-25 15:30:00, 1.3232599999999999, 1.32321, 1.32331, 6.299999999996864E-4, 6.299999999999084E-4, 6.299999999999084E-4, 1.32244, 1.32326
2011-11-25 16:00:00, 1.32314, 1.32309, 1.32319, -1.1999999999989797E-4, -1.1999999999989797E-4, -1.1999999999989797E-4, 1.32299, 1.32355
2011-11-25 16:30:00, 1.3231000000000002, 1.32305, 1.32315, -3.999999999981796E-5, -4.0000000000040004E-5, -4.0000000000040004E-5, 1.32305, 1.32316
2011-11-27 17:30:00, 1.3305799999999999, 1.33053, 1.33063, 0.007479999999999709, 0.007479999999999931, 0.007479999999999931, 1.32896, 1.33187
2011-11-27 18:00:00, 1.3311000000000002, 1.33105, 1.33115, 5.20000000000298E-4, 5.20000000000076E-4, 5.20000000000076E-4, 1.32955, 1.33113
2011-11-27 18:30:00, 1.3318599999999998, 1.33181, 1.33191, 7.599999999996498E-4, 7.599999999998719E-4, 7.599999999998719E-4, 1.33081, 1.33257
2011-11-27 19:00:00, 1.3309099999999998, 1.33086, 1.33096, -9.500000000000064E-4, -9.500000000000064E-4, -9.500000000000064E-4, 1.33043, 1.33248
2011-11-27 19:30:00, 1.3287, 1.32865, 1.32875, -0.0022099999999998232, -0.0022099999999998232, -0.0022099999999998232, 1.32798, 1.33166
2011-11-27 20:00:00, 1.32923, 1.32918, 1.32928, 5.299999999999194E-4, 5.299999999999194E-4, 5.299999999999194E-4, 1.32787, 1.32946
2011-11-27 20:30:00, 1.33162, 1.33157, 1.33167, 0.0023900000000001143, 0.002389999999999892, 0.002389999999999892, 1.32887, 1.33245
2011-11-27 21:00:00, 1.3319899999999998, 1.33194, 1.33204, 3.699999999997594E-4, 3.6999999999998145E-4, 3.6999999999998145E-4, 1.33077, 1.33202
2011-11-27 21:30:00, 1.3319299999999998, 1.33188, 1.33198, -5.999999999994898E-5, -5.999999999994898E-5, -5.999999999994898E-5, 1.33074, 1.33233
2011-11-27 22:00:00, 1.3325, 1.33245, 1.33255, 5.700000000001815E-4, 5.699999999999594E-4, 5.699999999999594E-4, 1.33152, 1.33277
2011-11-27 22:30:00, 1.3293300000000001, 1.32928, 1.32938, -0.003169999999999895, -0.003169999999999895, -0.003169999999999895, 1.32871, 1.33337
2011-11-27 23:00:00, 1.32896, 1.32891, 1.32901, -3.700000000002035E-4, -3.6999999999998145E-4, -3.6999999999998145E-4, 1.32863, 1.33069
2011-11-27 23:30:00, 1.3283800000000001, 1.32833, 1.32843, -5.799999999998029E-4, -5.800000000000249E-4, -5.800000000000249E-4, 1.32753, 1.32932
2011-11-28 00:00:00, 1.3284500000000001, 1.3284, 1.3285, 7.00000000000145E-5, 7.00000000000145E-5, 7.00000000000145E-5, 1.32810, 1.32869
2011-11-28 00:30:00, 1.32885, 1.3288, 1.3289, 3.9999999999995595E-4, 3.9999999999995595E-4, 3.9999999999995595E-4, 1.32842, 1.32917
2011-11-28 01:00:00, 1.3303600000000002, 1.33031, 1.33041, 0.0015100000000001224, 0.0015100000000001224, 0.0015100000000001224, 1.32882, 1.33054
2011-11-28 01:30:00, 1.33086, 1.33081, 1.33091, 4.999999999997229E-4, 4.999999999999449E-4, 4.999999999999449E-4, 1.32948, 1.33145
2011-11-28 02:00:00, 1.3284500000000001, 1.3284, 1.3285, -0.002409999999999801, -0.0024100000000000232, -0.0024100000000000232, 1.32838, 1.33093
2011-11-28 02:30:00, 1.3282599999999998, 1.32821, 1.3283099999999999, -1.9000000000035655E-4, -1.900000000001345E-4, -1.900000000001345E-4, 1.32795, 1.33042
2011-11-28 03:00:00, 1.3295499999999998, 1.3295, 1.3296, 0.0012900000000000134, 0.0012900000000000134, 0.0012900000000000134, 1.32716, 1.32975
2011-11-28 03:30:00, 1.33161, 1.33156, 1.33166, 0.002060000000000173, 0.002060000000000173, 0.002060000000000173, 1.32879, 1.33216
2011-11-28 04:00:00, 1.3343600000000002, 1.33431, 1.33441, 0.0027500000000002522, 0.00275000000000003, 0.00275000000000003, 1.33090, 1.33452
2011-11-28 04:30:00, 1.3351600000000001, 1.33511, 1.33521, 7.999999999999119E-4, 7.999999999999119E-4, 7.999999999999119E-4, 1.33408, 1.33627
2011-11-28 05:00:00, 1.33738, 1.33733, 1.33743, 0.0022199999999998887, 0.0022199999999998887, 0.0022199999999998887, 1.33460, 1.33752
2011-11-28 05:30:00, 1.3385699999999998, 1.33852, 1.33862, 0.0011899999999998023, 0.0011900000000000244, 0.0011900000000000244, 1.33731, 1.33982
2011-11-28 06:00:00, 1.3380800000000002, 1.33803, 1.33813, -4.899999999996574E-4, -4.899999999998794E-4, -4.899999999998794E-4, 1.33753, 1.33909
2011-11-28 06:30:00, 1.33697, 1.33692, 1.33702, -0.0011100000000001664, -0.0011099999999999444, -0.0011099999999999444, 1.33687, 1.33835
2011-11-28 07:00:00, 1.3366799999999999, 1.33663, 1.33673, -2.900000000001235E-4, -2.900000000001235E-4, -2.900000000001235E-4, 1.33627, 1.33760
2011-11-28 07:30:00, 1.33508, 1.33503, 1.33513, -0.0015999999999998238, -0.0016000000000000458, -0.0016000000000000458, 1.33500, 1.33719
2011-11-28 08:00:00, 1.33542, 1.33537, 1.33547, 3.4000000000000696E-4, 3.4000000000000696E-4, 3.4000000000000696E-4, 1.33484, 1.33677
2011-11-28 08:30:00, 1.3366699999999998, 1.33662, 1.33672, 0.0012499999999997513, 0.0012499999999999734, 0.0012499999999999734, 1.33462, 1.33685
2011-11-28 09:00:00, 1.33867, 1.33862, 1.33872, 0.002000000000000224, 0.0020000000000000018, 0.0020000000000000018, 1.33618, 1.33900
2011-11-28 09:30:00, 1.33887, 1.33882, 1.3389199999999999, 1.9999999999997797E-4, 1.9999999999997797E-4, 1.9999999999997797E-4, 1.33815, 1.33954
2011-11-28 10:00:00, 1.33678, 1.33673, 1.33683, -0.0020899999999999253, -0.0020899999999999253, -0.0020899999999999253, 1.33671, 1.33936
2011-11-28 10:30:00, 1.3361100000000001, 1.33606, 1.33616, -6.699999999999484E-4, -6.699999999999484E-4, -6.699999999999484E-4, 1.33510, 1.33761
2011-11-28 11:00:00, 1.3349600000000001, 1.33491, 1.33501, -0.0011499999999999844, -0.0011499999999999844, -0.0011499999999999844, 1.33488, 1.33702
2011-11-28 11:30:00, 1.33411, 1.33406, 1.33416, -8.500000000002395E-4, -8.500000000000174E-4, -8.500000000000174E-4, 1.33347, 1.33559
2011-11-28 12:00:00, 1.3333300000000001, 1.33328, 1.33338, -7.799999999997809E-4, -7.800000000000029E-4, -7.800000000000029E-4, 1.33254, 1.33438
2011-11-28 12:30:00, 1.3321999999999998, 1.33215, 1.33225, -0.0011300000000002974, -0.0011300000000000754, -0.0011300000000000754, 1.33214, 1.33403
2011-11-28 13:00:00, 1.3312, 1.33115, 1.33125, -9.999999999998899E-4, -9.999999999998899E-4, -9.999999999998899E-4, 1.33088, 1.33227
2011-11-28 13:30:00, 1.3326099999999999, 1.33256, 1.33266, 0.0014099999999999113, 0.0014099999999999113, 0.0014099999999999113, 1.33055, 1.33293
2011-11-28 14:00:00, 1.33229, 1.33224, 1.33234, -3.1999999999987594E-4, -3.1999999999987594E-4, -3.1999999999987594E-4, 1.33186, 1.33318
2011-11-28 14:30:00, 1.3319999999999999, 1.33195, 1.33205, -2.900000000001235E-4, -2.900000000001235E-4, -2.900000000001235E-4, 1.33186, 1.33319
2011-11-28 15:00:00, 1.33032, 1.33027, 1.33037, -0.0016799999999999038, -0.0016799999999999038, -0.0016799999999999038, 1.32971, 1.33232
2011-11-28 15:30:00, 1.33038, 1.33033, 1.33043, 5.999999999994898E-5, 5.999999999994898E-5, 5.999999999994898E-5, 1.33013, 1.33186
2011-11-28 16:00:00, 1.33094, 1.33089, 1.33099, 5.60000000000116E-4, 5.599999999998939E-4, 5.599999999998939E-4, 1.32926, 1.33109
