dateTime, close
2013-06-25,37.43
2013-06-26,38.02
2013-06-27,38.28
2013-06-28,38.5
2013-07-01,38.62
2013-07-02,37.93
2013-07-03,37.58
2013-07-05,37.34
2013-07-08,37.39
2013-07-09,37.88
2013-07-10,37.52
2013-07-11,39.36
2013-07-12,38.94
2013-07-15,39.34
2013-07-16,39.5
2013-07-17,39.86
2013-07-18,39.39
2013-07-19,39.28
2013-07-22,39.67
2013-07-23,40.1
2013-07-24,39.69
2013-07-25,39.92
2013-07-26,39.83
2013-07-29,39.33
2013-07-30,39.24
2013-07-31,39.01
2013-08-01,39.72
2013-08-02,39.71
2013-08-05,39.46
2013-08-06,38.96
2013-08-07,38.54
2013-08-08,39.28
2013-08-09,39.36
2013-08-12,39.72
2013-08-13,39.97
2013-08-14,40.1
2013-08-15,39.64
2013-08-16,39.3
2013-08-19,38.56
2013-08-20,38.49
2013-08-21,37.59
2013-08-22,38.2
2013-08-23,38.65
2013-08-26,38.23
2013-08-27,37.36
2013-08-28,37.43
2013-08-29,37.72
2013-08-30,38.02
2013-09-03,38.26
2013-09-04,38.94
2013-09-05,39.4
2013-09-06,39.98
2013-09-09,41.04
2013-09-10,41.34
2013-09-11,41.37
2013-09-12,40.89
2013-09-13,41.16
2013-09-16,41.62
2013-09-17,41.53
2013-09-18,43.28
2013-09-19,43.04
2013-09-20,42.08
2013-09-23,42.22
2013-09-24,41.87
2013-09-25,41.55
2013-09-26,41.72
2013-09-27,41.24
2013-09-30,40.76
2013-10-01,41.57
2013-10-02,41.72
2013-10-03,41.57
2013-10-04,42.11
2013-10-07,41.75
2013-10-08,41.35
2013-10-09,41.66
2013-10-10,42.64
2013-10-11,42.82
2013-10-14,43.08
2013-10-15,42.66
2013-10-16,43
2013-10-17,43.26
2013-10-18,43.31
2013-10-21,43.24
2013-10-22,43.66
2013-10-23,42.64
2013-10-24,42.55
2013-10-25,42.74
2013-10-28,43
2013-10-29,43.14
2013-10-30,42.9
2013-10-31,42.46
2013-11-01,42.48
2013-11-04,42.74
2013-11-05,41.88
2013-11-06,42.01
2013-11-07,41.25
2013-11-08,41.16
2013-11-11,40.95
2013-11-12,40.73
2013-11-13,40.8
2013-11-14,41.46
2013-11-15,42.24
2013-11-18,42.62
2013-11-19,42.37
2013-11-20,41.79
2013-11-21,41.75
2013-11-22,42.05
2013-11-25,41.51
2013-11-26,41.65
2013-11-27,41.92
2013-11-29,42.35
2013-12-02,41.46
2013-12-03,41.32
2013-12-04,41.27
2013-12-05,41.03
2013-12-06,41.94
2013-12-09,42
2013-12-10,42.02
2013-12-11,41.09
2013-12-12,40.85
2013-12-13,40.95
2013-12-16,41.22
2013-12-17,40.86
2013-12-18,41.3
2013-12-19,40.54
2013-12-20,40.48
2013-12-23,40.78
2013-12-24,41.02
2013-12-26,40.67
2013-12-27,41.3
2013-12-30,41.48
2013-12-31,41.8
2014-01-02,40.19
2014-01-03,40.12
2014-01-06,39.74
2014-01-07,39.91
2014-01-08,39.78
2014-01-09,39.57
2014-01-10,40.27
2014-01-13,39.79
2014-01-14,40.22
2014-01-15,40.21
2014-01-16,39.99
2014-01-17,39.79
2014-01-21,39.73
2014-01-22,40.26
2014-01-23,39.27
2014-01-24,38.24
2014-01-27,38.09
2014-01-28,38.33
2014-01-29,37.78
2014-01-30,38.13
2014-01-31,38.19
2014-02-03,37.11
2014-02-04,37.86
2014-02-05,37.72
2014-02-06,38.51
2014-02-07,38.73
2014-02-10,38.3
2014-02-11,39.13
2014-02-12,39.14
2014-02-13,39.18
2014-02-14,39.66
2014-02-18,39.29
2014-02-19,39.02
2014-02-20,39.16
2014-02-21,39.43
2014-02-24,39.43
2014-02-25,38.98
2014-02-26,39.01
2014-02-27,39.75
2014-02-28,39.48
2014-03-03,38.78
2014-03-04,39.44
2014-03-05,39.47
2014-03-06,40.03
2014-03-07,39.52
2014-03-10,39.25
2014-03-11,38.81
2014-03-12,38.89
2014-03-13,38.19
2014-03-14,38.4
2014-03-17,38.87
2014-03-18,39.41
2014-03-19,38.57
2014-03-20,38.74
2014-03-21,38.98
2014-03-24,39.36
2014-03-25,39.81
2014-03-26,39.9
2014-03-27,40.42
2014-03-28,40.74
2014-03-31,41.01
2014-04-01,41.49
2014-04-02,41.57
2014-04-03,41.41
2014-04-04,41.3
2014-04-07,41.48
2014-04-08,41.96
2014-04-09,42.28
2014-04-10,41.83
2014-04-11,41.83
2014-04-14,41.74
2014-04-15,41.11
2014-04-16,41.63
2014-04-17,42.01
2014-04-21,41.75
2014-04-22,41.64
2014-04-23,41.34
2014-04-24,41.38
2014-04-25,40.82
2014-04-28,41.02
2014-04-29,41.41
2014-04-30,41.33
2014-05-01,41.38
2014-05-02,41.61
2014-05-05,41.38
2014-05-06,41.57
2014-05-07,41.79
2014-05-08,41.69
2014-05-09,41.62
2014-05-12,42.32
2014-05-13,42.48
2014-05-14,42.78
2014-05-15,42.38
2014-05-16,42.94
2014-05-19,42.94
2014-05-20,42.59
2014-05-21,42.92
2014-05-22,43.22
2014-05-23,43.14
2014-05-27,42.77
2014-05-28,43.02
2014-05-29,43.14
2014-05-30,42.55
2014-06-02,42.68
2014-06-03,42.92
2014-06-04,42.68
2014-06-05,43.13
2014-06-06,43.56
2014-06-09,43.72
2014-06-10,43.95
2014-06-11,43.8
2014-06-12,43.59
2014-06-13,43.61
2014-06-16,43.41
2014-06-17,43.42
2014-06-18,43.9
2014-06-19,43.65
2014-06-20,43.56
2014-06-23,43.47
2014-06-24,43.45
2014-06-25,43.2
2014-06-26,43.25
2014-06-27,43.35
2014-06-30,43.23
2014-07-01,43.64
2014-07-02,43.9
2014-07-03,44.16
2014-07-07,44.13
2014-07-08,43.93
2014-07-09,44.18
2014-07-10,43.94
2014-07-11,43.89
2014-07-14,44.23
2014-07-15,44.2
2014-07-16,44.31
2014-07-17,43.48
2014-07-18,44.16
2014-07-21,44.31
2014-07-22,44.72
2014-07-23,44.76
2014-07-24,44.96
2014-07-25,44.78
2014-07-28,45.09
2014-07-29,44.82
2014-07-30,44.6
2014-07-31,43.82
2014-08-01,44.06
2014-08-04,44.47
2014-08-05,43.79
2014-08-06,43.48
2014-08-07,43.32
2014-08-08,43.71
2014-08-11,44.27
2014-08-12,44.32
2014-08-13,44.56
2014-08-14,44.63
2014-08-15,44.51
2014-08-18,44.94
2014-08-19,45.15
2014-08-20,45.06
2014-08-21,44.87
2014-08-22,44.75
2014-08-25,45.08
2014-08-26,45.35
2014-08-27,45.58
2014-08-28,45.13
2014-08-29,45.06
2014-09-02,44.99
2014-09-03,45.58
2014-09-04,45.46
2014-09-05,45.85
2014-09-08,45.31
2014-09-09,44.75
2014-09-10,44.56
2014-09-11,44.26
2014-09-12,43.79
2014-09-15,43.57
2014-09-16,44.14
2014-09-17,43.73
2014-09-18,43.79
2014-09-19,43.46
2014-09-22,42.8
2014-09-23,42.56
2014-09-24,43.17
2014-09-25,42.23
2014-09-26,42.42
2014-09-29,41.56
2014-09-30,41.56
2014-10-01,40.71
2014-10-02,40.93
2014-10-03,41.28
2014-10-06,41.82
2014-10-07,41.45
2014-10-08,42.07
2014-10-09,41.41
2014-10-10,40.51
2014-10-13,40.92
2014-10-14,41.16
2014-10-15,40.64
2014-10-16,40.27
2014-10-17,40.72
2014-10-20,40.84
2014-10-21,41.01
2014-10-22,40.74
2014-10-23,40.73
2014-10-24,41.02
2014-10-27,40.7
2014-10-28,41.52
2014-10-29,41.58
2014-10-30,41.97
2014-10-31,42.15
2014-11-03,41.8
2014-11-04,41.84
2014-11-05,41.47
2014-11-06,40.96
2014-11-07,41.22
2014-11-10,41.33
2014-11-11,41.29
2014-11-12,41.21
2014-11-13,41.1
2014-11-14,41.44
2014-11-17,41
2014-11-18,41.22
2014-11-19,41.2
2014-11-20,41.13
2014-11-21,42.44
2014-11-24,42.09
2014-11-25,41.82
2014-11-26,42.35
2014-11-28,41.5
2014-12-01,40.79
2014-12-02,40.78
2014-12-03,40.89
2014-12-04,40.96
2014-12-05,40.88
2014-12-08,40.28
2014-12-09,39.9
2014-12-10,39.31
2014-12-11,38.98
2014-12-12,38.34
2014-12-15,37.79
2014-12-16,37.73
2014-12-17,38.05
2014-12-18,38.57
2014-12-19,38.84
2014-12-22,39.38
2014-12-23,39.02
2014-12-24,39.11
2014-12-26,39.42
2014-12-29,39.18
2014-12-30,39.26
2014-12-31,39.29
2015-01-02,38.77
2015-01-05,38.08
2015-01-06,37.92
2015-01-07,38.74
2015-01-08,39.4
2015-01-09,39.27
2015-01-12,38.95
2015-01-13,39.29
2015-01-14,39.07
2015-01-15,39.16
2015-01-16,39.49
2015-01-20,39.43
2015-01-21,40.3
2015-01-22,41.07
2015-01-23,40.76
2015-01-26,40.78
2015-01-27,40.56
2015-01-28,40.12
2015-01-29,40.12
2015-01-30,39.02
2015-02-02,39.72
2015-02-03,40.47
2015-02-04,40.27
2015-02-05,40.51
2015-02-06,39.82
2015-02-09,39.76
2015-02-10,39.66
2015-02-11,39.37
2015-02-12,40.21
2015-02-13,40.67
2015-02-17,40.58
2015-02-18,40.57
2015-02-19,40.4
2015-02-20,40.67
2015-02-23,40.26
2015-02-24,40.84
2015-02-25,40.76
2015-02-26,40.77
2015-02-27,40.74
2015-03-02,40.68
2015-03-03,40.36
2015-03-04,39.93
2015-03-05,39.87
2015-03-06,39.26
2015-03-09,39.11
2015-03-10,38.24
2015-03-11,38.53
2015-03-12,38.77
2015-03-13,38.3
2015-03-16,38.76
2015-03-17,39.21
2015-03-18,40.17
2015-03-19,39.49
2015-03-20,40.08
2015-03-23,40.2
2015-03-24,40.36
2015-03-25,39.72
2015-03-26,39.35
2015-03-27,39.46
2015-03-30,40.22
2015-03-31,40.13
2015-04-01,40.63
2015-04-02,41.24
2015-04-06,41.77
2015-04-07,41.56
2015-04-08,42.43
2015-04-09,42.85
2015-04-10,42.88
2015-04-13,42.63
2015-04-14,42.82
2015-04-15,43.12
2015-04-16,43.46
2015-04-17,42.7
2015-04-20,42.66
2015-04-21,42.91
2015-04-22,43.37
2015-04-23,43.69
2015-04-24,43.84
2015-04-27,44.02
2015-04-28,44.09
2015-04-29,43.54
2015-04-30,42.88
2015-05-01,43.14
2015-05-04,43.39
2015-05-05,42.92
2015-05-06,42.39
2015-05-07,42.33
2015-05-08,42.87
2015-05-11,42.46
2015-05-12,42.32
2015-05-13,42.4
2015-05-14,42.82
2015-05-15,43.15
2015-05-18,42.71
2015-05-19,42.78
2015-05-20,42.75
2015-05-21,42.6
2015-05-22,42.74
2015-05-26,42.06
2015-05-27,42.07
2015-05-28,41.52
2015-05-29,41.12
2015-06-01,40.96
2015-06-02,41.12
2015-06-03,40.91
2015-06-04,40.29
2015-06-05,40.11
2015-06-08,40.1
2015-06-09,39.86
2015-06-10,40.44
2015-06-11,40.24
2015-06-12,40.24
2015-06-15,39.79
2015-06-16,39.8
2015-06-17,40.04
2015-06-18,40.41
2015-06-19,40.06
2015-06-22,40.64
2015-06-23,41.04
2015-06-24,40.75
2015-06-25,40.31
2015-06-26,39.93
2015-06-29,39.04
2015-06-30,39.62
2015-07-01,39.59
2015-07-02,39.78
2015-07-06,38.67
2015-07-07,38.09
2015-07-08,36.78
2015-07-09,37.49
2015-07-10,38.44
2015-07-13,38.7
2015-07-14,38.77
2015-07-15,38.33
2015-07-16,38.81
2015-07-17,38.76
2015-07-20,38.51
2015-07-21,38.52
2015-07-22,37.97
2015-07-23,37.6
2015-07-24,37.06
2015-07-27,36.36
2015-07-28,36.73
2015-07-29,37.09
2015-07-30,36.72
2015-07-31,37.12
2015-08-03,36.5
2015-08-04,36.63
2015-08-05,36.64
2015-08-06,36.32
2015-08-07,36.3
2015-08-10,36.91
2015-08-11,36.1
2015-08-12,35.54
2015-08-13,35.48
2015-08-14,35.53
2015-08-17,35.14
2015-08-18,34.76
2015-08-19,34.33
2015-08-20,33.75
2015-08-21,32.76
2015-08-24,31.31
2015-08-25,31.74
2015-08-26,32.77
2015-08-27,34.22
2015-08-28,33.79
2015-08-31,33.8
2015-09-01,32.52
2015-09-02,33.05
2015-09-03,33.13
2015-09-04,32.14
2015-09-08,33.18
2015-09-09,32.99
2015-09-10,33.33
2015-09-11,33.46
2015-09-14,33.41
2015-09-15,33.73
2015-09-16,34.55
2015-09-17,34.47
2015-09-18,33.83
2015-09-21,33.77
2015-09-22,33.14
2015-09-23,32.61
2015-09-24,32.47
2015-09-25,32.41
2015-09-28,31.71
2015-09-29,31.86
2015-09-30,32.78
2015-10-01,32.96
2015-10-02,33.84
2015-10-05,34.57
2015-10-06,34.51
2015-10-07,35.43
2015-10-08,35.81
2015-10-09,35.94
2015-10-12,35.67
2015-10-13,35.09
2015-10-14,35.36
2015-10-15,36.22
2015-10-16,36.25
2015-10-19,35.88
2015-10-20,35.87
2015-10-21,35.35
2015-10-22,36.08
2015-10-23,36.29
2015-10-26,35.96
2015-10-27,35.55
2015-10-28,35.14
2015-10-29,34.81
2015-10-30,34.87
2015-11-02,35.56
2015-11-03,36.03
2015-11-04,35.74
2015-11-05,35.8
2015-11-06,35.3
2015-11-09,34.42
2015-11-10,34.27
2015-11-11,34.34
2015-11-12,34.01
2015-11-13,33.54
2015-11-16,34.19
2015-11-17,34.09
2015-11-18,34.46
2015-11-19,34.77
2015-11-20,35.12
2015-11-23,34.79
2015-11-24,34.97
2015-11-25,34.7
2015-11-27,33.94
2015-11-30,33.99
2015-12-01,34.25
2015-12-02,33.84
2015-12-03,33.65
2015-12-04,33.88
2015-12-07,33.32
2015-12-08,32.95
2015-12-09,32.68
2015-12-10,32.46
2015-12-11,31.55
2015-12-14,32.06
2015-12-15,32.55
2015-12-16,33.19
2015-12-17,32.76
2015-12-18,32.65
2015-12-21,32.4
2015-12-22,32.66
2015-12-23,33.12
2015-12-24,33
2015-12-28,32.77
2015-12-29,32.8
2015-12-30,32.29
2015-12-31,32.19
2016-01-04,31.31
2016-01-05,31.38
2016-01-06,30.78
2016-01-07,29.83
2016-01-08,29.51
2016-01-11,29.5
2016-01-12,29.56
2016-01-13,29.25
2016-01-14,29.63
2016-01-15,28.46
2016-01-19,28.88
2016-01-20,28.25
2016-01-21,28.36
2016-01-22,29.33
2016-01-25,28.82
2016-01-26,29.25
2016-01-27,29.15
2016-01-28,29.61
2016-01-29,30.57
2016-02-01,30.28
2016-02-02,29.3
2016-02-03,30.13
2016-02-04,30.36
2016-02-05,30.01
2016-02-08,29.6
2016-02-09,29.19
2016-02-10,29.31
2016-02-11,28.82
2016-02-12,29.32
2016-02-16,29.97
2016-02-17,30.56
2016-02-18,30.38
2016-02-19,30.24
2016-02-22,30.99
2016-02-23,30.33
2016-02-24,30.26
2016-02-25,30.36
2016-02-26,30.06
2016-02-29,30.32
2016-03-01,31.4
2016-03-02,31.82
2016-03-03,32.18
2016-03-04,32.82
2016-03-07,32.77
2016-03-08,32.21
2016-03-09,32.41
2016-03-10,32.46
2016-03-11,33.14
2016-03-14,32.94
2016-03-15,32.47
2016-03-16,33.12
2016-03-17,33.85
2016-03-18,34.03
2016-03-21,34.1
2016-03-22,34.02
2016-03-23,33.44
2016-03-24,33.36
2016-03-28,33.47
2016-03-29,33.93
2016-03-30,34.28
2016-03-31,34.25
2016-04-01,34.15
2016-04-04,33.74
2016-04-05,33.08
2016-04-06,33.48
2016-04-07,32.81
2016-04-08,33.38
2016-04-11,33.81
2016-04-12,34.33
2016-04-13,34.94
2016-04-14,34.77
2016-04-15,34.57
2016-04-18,34.73
2016-04-19,35.26
2016-04-20,35.1
2016-04-21,34.75
2016-04-22,34.54
2016-04-25,34.32
2016-04-26,34.69
2016-04-27,34.9
2016-04-28,34.54
2016-04-29,34.39
2016-05-02,34.3
2016-05-03,33.33
2016-05-04,32.79
2016-05-05,32.78
2016-05-06,32.83
2016-05-09,32.41
2016-05-10,33.03
2016-05-11,32.95
2016-05-12,32.86
2016-05-13,32.27
2016-05-16,32.66
2016-05-17,32.51
2016-05-18,32.19
2016-05-19,31.89
2016-05-20,32.21
2016-05-23,32.15
2016-05-24,32.48
2016-05-25,32.87
2016-05-26,33.09
2016-05-27,33.08
2016-05-31,33.12
2016-06-01,33.1
2016-06-02,33.37
2016-06-03,33.88
2016-06-06,34.24
2016-06-07,34.55
2016-06-08,34.8
2016-06-09,34.4
2016-06-10,33.53
2016-06-13,33.06
2016-06-14,32.95
2016-06-15,33.3
2016-06-16,33.18
2016-06-17,33.27
2016-06-20,33.86
2016-06-21,34.12
2016-06-22,33.94
2016-06-23,34.76
2016-06-24,32.64
2016-06-27,32.23
2016-06-28,33.18
2016-06-29,34.02
2016-06-30,34.36
2016-07-01,34.69
2016-07-05,33.95
2016-07-06,33.86
2016-07-07,33.77
2016-07-08,34.5
2016-07-11,34.83
2016-07-12,35.32
2016-07-13,35.26
2016-07-14,35.77
2016-07-15,35.69
2016-07-18,36
2016-07-19,35.64
2016-07-20,35.82
2016-07-21,35.7
2016-07-22,35.97
2016-07-25,35.61
2016-07-26,35.89
2016-07-27,36.01
2016-07-28,36.02
2016-07-29,36.2
2016-08-01,36.14
2016-08-02,35.88
2016-08-03,36
2016-08-04,36.2
2016-08-05,36.62
2016-08-08,36.88
2016-08-09,37.13
2016-08-10,37.14
2016-08-11,37.62
2016-08-12,37.48
2016-08-15,37.87
2016-08-16,37.7
2016-08-17,37.46
2016-08-18,37.81
2016-08-19,37.6
2016-08-22,37.1
2016-08-23,36.95
2016-08-24,37.05
2016-08-25,37.08
2016-08-26,36.76
2016-08-29,37.04
2016-08-30,36.94
2016-08-31,36.53
2016-09-01,36.81
2016-09-02,37.41
2016-09-06,38.21
2016-09-07,38.09
2016-09-08,37.99
2016-09-09,36.71
2016-09-12,36.96
2016-09-13,36.03
2016-09-14,36.14
2016-09-15,36.76
2016-09-16,36.51
2016-09-19,36.8
2016-09-20,36.82
2016-09-21,37.85
2016-09-22,38.12
2016-09-23,37.63
2016-09-26,37.08
2016-09-27,37.61
2016-09-28,37.95
2016-09-29,37.29
2016-09-30,37.45
2016-10-03,37.71
2016-10-04,37.29
2016-10-05,37.83
2016-10-06,37.86
2016-10-07,37.69
2016-10-10,38.1
2016-10-11,37.22
2016-10-12,37.15
2016-10-13,36.82
2016-10-14,36.88
2016-10-17,36.84
2016-10-18,37.49
2016-10-19,37.72
2016-10-20,37.61
2016-10-21,37.6
2016-10-24,37.76
2016-10-25,37.8
2016-10-26,37.4
2016-10-27,37.08
2016-10-28,36.93
2016-10-31,37.14
2016-11-01,36.84
2016-11-02,36.4
2016-11-03,36.3
2016-11-04,35.93
2016-11-07,37.23
2016-11-08,37.47
2016-11-09,36.26
2016-11-10,35.22
2016-11-11,34.55
2016-11-14,34.3
2016-11-15,34.99
2016-11-16,34.7
2016-11-17,34.75
2016-11-18,34.59
2016-11-21,34.93
2016-11-22,35.46
2016-11-23,35.08
2016-11-25,35.25
2016-11-28,35.39
2016-11-29,35.44
2016-11-30,35.5
2016-12-01,35.08
2016-12-02,35.12
2016-12-05,35.41
2016-12-06,35.6
2016-12-07,36.2
2016-12-08,36.36
2016-12-09,36.17
2016-12-12,35.93
2016-12-13,36.33
2016-12-14,35.25
2016-12-15,35.31
2016-12-16,35.15
2016-12-19,34.91
2016-12-20,35.03
2016-12-21,34.49
2016-12-22,34.08
2016-12-23,34.28
2016-12-27,34.43
2016-12-28,34.69
2016-12-29,35.26
2016-12-30,35.01
2017-01-03,35.43
2017-01-04,35.7
2017-01-05,36.09
2017-01-06,35.94
2017-01-09,35.91
2017-01-10,36.12
2017-01-11,36.55
2017-01-12,36.71
2017-01-13,36.68
2017-01-17,36.66
2017-01-18,36.46
2017-01-19,36.35
2017-01-20,36.42
2017-01-23,36.96
2017-01-24,37.19
2017-01-25,37.6
2017-01-26,37.44
2017-01-27,37.47
2017-01-30,37.27
2017-01-31,37.34
2017-02-01,37.36
2017-02-02,37.52
2017-02-03,37.75
2017-02-06,37.66
2017-02-07,37.47
2017-02-08,37.7
2017-02-09,37.87
2017-02-10,38.22
2017-02-13,38.34
2017-02-14,38.38
2017-02-15,38.69
2017-02-16,38.55
2017-02-17,38.39
2017-02-21,38.81
2017-02-22,38.93
2017-02-23,38.94
2017-02-24,38.48
2017-02-27,38.36
2017-02-28,37.99
2017-03-01,38.58
2017-03-02,37.9
2017-03-03,38.19
2017-03-06,38.21
2017-03-07,38.25
2017-03-08,37.89
2017-03-09,37.59
2017-03-10,38.01
2017-03-13,38.54
2017-03-14,38.32
2017-03-15,39.32
2017-03-16,39.56
2017-03-17,39.49
2017-03-20,39.98
2017-03-21,39.51
2017-03-22,39.7
2017-03-23,39.71
2017-03-24,39.81
2017-03-27,39.7
2017-03-28,39.81
2017-03-29,39.88
2017-03-30,39.67
2017-03-31,39.39
2017-04-03,39.61
2017-04-04,39.63
2017-04-05,39.51
2017-04-06,39.44
2017-04-07,39.37
2017-04-10,39.21
2017-04-11,39.12
2017-04-12,39.31
2017-04-13,39.14
2017-04-17,39.55
2017-04-18,39.05
2017-04-19,38.81
2017-04-20,39.29
2017-04-21,39.29
2017-04-24,39.85
2017-04-25,40.2
2017-04-26,40.05
2017-04-27,40
2017-04-28,40.06
2017-05-01,40.29
2017-05-02,40.58
2017-05-03,40.31
2017-05-04,39.86
2017-05-05,40.19
2017-05-08,40.18
2017-05-09,40.69
2017-05-10,40.96
2017-05-11,41.05
2017-05-12,41.22
2017-05-15,41.64
2017-05-16,41.68
2017-05-17,40.97
2017-05-18,40.29
2017-05-19,41.15
2017-05-22,41.19
2017-05-23,41.23
2017-05-24,41.39
2017-05-25,41.59
2017-05-26,41.74
2017-05-30,41.52
2017-05-31,41.2
2017-06-01,41.55
2017-06-02,41.76
2017-06-05,41.71
2017-06-06,41.73
2017-06-07,41.68
2017-06-08,41.93
2017-06-09,41.61
2017-06-12,41.39
2017-06-13,41.59
2017-06-14,41.58
2017-06-15,41.15
2017-06-16,41.22
2017-06-19,41.63
2017-06-20,40.98
2017-06-21,41.07
2017-06-22,41.28
2017-06-23,41.5
2017-06-26,41.9
2017-06-27,41.41
2017-06-28,41.73
2017-06-29,41.2
2017-06-30,41.39
2017-07-03,41.63
2017-07-05,41.55
2017-07-06,41.05
2017-07-07,41.13
2017-07-10,41.52
2017-07-11,41.86
2017-07-12,42.67
2017-07-13,42.88
2017-07-14,43.42
2017-07-17,43.22
2017-07-18,43.35
2017-07-19,43.71
2017-07-20,43.66
2017-07-21,43.63
2017-07-24,43.76
2017-07-25,43.65
2017-07-26,44.01
2017-07-27,43.77
2017-07-28,43.75
2017-07-31,43.8
2017-08-01,43.93
2017-08-02,43.97
2017-08-03,43.79
2017-08-04,43.95
2017-08-07,44.25
2017-08-08,44.26
2017-08-09,43.86
2017-08-10,42.82
2017-08-11,42.92
2017-08-14,43.36
2017-08-15,43.41
2017-08-16,43.86
2017-08-17,43.3
2017-08-18,43.67
2017-08-21,43.83
2017-08-22,44.32
2017-08-23,44.53
2017-08-24,44.67
2017-08-25,44.93
2017-08-28,44.77
2017-08-29,44.69
2017-08-30,44.76
2017-08-31,44.83
2017-09-01,45.16
2017-09-05,44.57
2017-09-06,44.86
2017-09-07,45.19
2017-09-08,44.89
2017-09-11,45.49
2017-09-12,45.44
2017-09-13,45.2
2017-09-14,45.32
2017-09-15,45.59
2017-09-18,45.75
2017-09-19,45.85
2017-09-20,45.64
2017-09-21,45.64
2017-09-22,45.38
2017-09-25,44.61
2017-09-26,44.49
2017-09-27,44.33
2017-09-28,44.3
2017-09-29,44.81
2017-10-02,44.82
2017-10-03,45.53
2017-10-04,45.52
2017-10-05,45.86
2017-10-06,45.63
2017-10-09,45.6
2017-10-10,46.05
2017-10-11,46.04
2017-10-12,46.24
2017-10-13,46.66
2017-10-16,46.63
2017-10-17,46.39
2017-10-18,46.5
2017-10-19,46.09
2017-10-20,46.26
2017-10-23,45.89
2017-10-24,45.89
2017-10-25,45.79
2017-10-26,45.48
2017-10-27,46.14
2017-10-30,45.85
2017-10-31,46.28
2017-11-01,46.52
2017-11-02,46.58
2017-11-03,46.34
2017-11-06,46.86
2017-11-07,46.56
2017-11-08,46.78
2017-11-09,46.49
2017-11-10,46.29
2017-11-13,46.19
2017-11-14,45.88
2017-11-15,45.64
2017-11-16,46.59
2017-11-17,46.82
2017-11-20,47.06
2017-11-21,47.69
2017-11-22,47.81
2017-11-24,47.71
2017-11-27,47.01
2017-11-28,47.36
2017-11-29,46.61
2017-11-30,46.1
2017-12-01,45.84
2017-12-04,45.93
2017-12-05,45.9
2017-12-06,45.28
2017-12-07,45.41
2017-12-08,45.94
2017-12-11,46.17
2017-12-12,45.86
2017-12-13,46.41
2017-12-14,46.07
2017-12-15,46.17
2017-12-18,46.69
2017-12-19,45.75
2017-12-20,45.81
2017-12-21,46.11
2017-12-22,46.5
2017-12-26,46.46
2017-12-27,46.58
2017-12-28,46.9
2017-12-29,47.12
2018-01-02,48.01
2018-01-03,48.47
2018-01-04,48.71
2018-01-05,49.13
2018-01-08,49.13
2018-01-09,49.05
2018-01-10,48.74
2018-01-11,49.04
2018-01-12,49.51
2018-01-16,49.32
2018-01-17,49.97
2018-01-18,50.03
2018-01-19,50.44
